id,sensor,mac_address,unidade_medida,valor,latitude,longitude,status,timestamp
733,contador,00:1B:44:11:3A:B7,uni,,-15.794229,-47.882166,True,2025-06-11T21:55:57.550265Z
734,contador,00:1B:44:11:3A:B7,uni,,-22.906847,-43.172896,True,2025-06-11T21:55:57.554439Z
735,contador,00:1B:44:11:3A:B7,uni,,-19.916681,-43.934493,True,2025-06-11T21:55:57.561405Z
736,contador,00:1B:44:11:3A:BA,uni,,-15.794229,-47.882166,False,2025-06-11T21:55:57.566213Z
737,contador,00:1B:44:11:3A:B9,uni,,-19.916681,-43.934493,False,2025-06-11T21:55:57.570236Z
738,contador,00:1B:44:11:3A:B9,uni,,-15.794229,-47.882166,False,2025-06-11T21:55:57.576026Z
739,contador,00:1B:44:11:3A:B7,uni,,-22.906847,-43.172896,True,2025-06-11T21:55:57.582113Z
740,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,True,2025-06-11T21:55:57.586024Z
741,contador,00:1B:44:11:3A:B7,uni,,-19.916681,-43.934493,True,2025-06-11T21:55:57.591425Z
742,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,False,2025-06-11T21:55:57.597040Z
743,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,True,2025-06-11T21:55:57.601368Z
744,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,True,2025-06-11T21:55:57.606126Z
745,contador,00:1B:44:11:3A:B7,uni,,-15.794229,-47.882166,True,2025-06-11T21:55:57.613276Z
746,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,True,2025-06-11T21:55:57.618664Z
747,contador,00:1B:44:11:3A:B8,uni,,-15.794229,-47.882166,True,2025-06-11T21:55:57.624106Z
748,contador,00:1B:44:11:3A:BA,uni,,-23.55052,-46.633308,True,2025-06-11T21:55:57.630057Z
749,contador,00:1B:44:11:3A:BA,uni,,-23.55052,-46.633308,False,2025-06-11T21:55:57.634810Z
750,contador,00:1B:44:11:3A:B9,uni,,-19.916681,-43.934493,True,2025-06-11T21:55:57.640896Z
751,contador,00:1B:44:11:3A:B9,uni,,-15.794229,-47.882166,False,2025-06-11T21:55:57.648905Z
752,contador,00:1B:44:11:3A:BA,uni,,-22.906847,-43.172896,True,2025-06-11T21:55:57.653639Z
753,contador,00:1B:44:11:3A:BA,uni,,-15.794229,-47.882166,False,2025-06-11T21:55:57.662414Z
754,contador,00:1B:44:11:3A:BA,uni,,-15.794229,-47.882166,True,2025-06-11T21:55:57.668751Z
755,contador,00:1B:44:11:3A:BA,uni,,-19.916681,-43.934493,False,2025-06-11T21:55:57.675918Z
756,contador,00:1B:44:11:3A:B8,uni,,-22.906847,-43.172896,True,2025-06-11T21:55:57.681597Z
757,contador,00:1B:44:11:3A:BA,uni,,-15.794229,-47.882166,False,2025-06-11T21:55:57.685665Z
758,contador,00:1B:44:11:3A:BA,uni,,-15.794229,-47.882166,False,2025-06-11T21:55:57.705650Z
759,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,True,2025-06-11T21:55:57.711675Z
760,contador,00:1B:44:11:3A:BA,uni,,-19.916681,-43.934493,False,2025-06-11T21:55:57.716104Z
761,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,True,2025-06-11T21:55:57.719414Z
762,contador,00:1B:44:11:3A:B8,uni,,-22.906847,-43.172896,False,2025-06-11T21:55:57.725937Z
763,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,True,2025-06-11T21:55:57.731231Z
764,contador,00:1B:44:11:3A:B9,uni,,-19.916681,-43.934493,False,2025-06-11T21:55:57.736199Z
765,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,False,2025-06-11T21:55:57.742798Z
766,contador,00:1B:44:11:3A:B7,uni,,-23.55052,-46.633308,True,2025-06-11T21:55:57.749231Z
767,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,False,2025-06-11T21:55:57.753971Z
768,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,True,2025-06-11T21:55:57.759412Z
769,contador,00:1B:44:11:3A:B9,uni,,-19.916681,-43.934493,True,2025-06-11T21:55:57.764922Z
770,contador,00:1B:44:11:3A:B7,uni,,-22.906847,-43.172896,True,2025-06-11T21:55:57.769501Z
771,contador,00:1B:44:11:3A:B9,uni,,-22.906847,-43.172896,True,2025-06-11T21:55:57.775207Z
772,contador,00:1B:44:11:3A:B8,uni,,-22.906847,-43.172896,False,2025-06-11T21:55:57.779858Z
773,contador,00:1B:44:11:3A:BA,uni,,-22.906847,-43.172896,False,2025-06-11T21:55:57.784572Z
774,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,True,2025-06-11T21:55:57.788048Z
775,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,False,2025-06-11T21:55:57.792986Z
776,contador,00:1B:44:11:3A:BA,uni,,-22.906847,-43.172896,True,2025-06-11T21:55:57.797133Z
777,contador,00:1B:44:11:3A:B7,uni,,-15.794229,-47.882166,True,2025-06-11T21:55:57.800801Z
778,contador,00:1B:44:11:3A:B9,uni,,-19.916681,-43.934493,True,2025-06-11T21:55:57.806151Z
779,contador,00:1B:44:11:3A:B9,uni,,-22.906847,-43.172896,False,2025-06-11T21:55:57.811930Z
780,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,False,2025-06-11T21:55:57.816755Z
781,contador,00:1B:44:11:3A:BA,uni,,-22.906847,-43.172896,True,2025-06-11T21:55:57.820670Z
782,contador,00:1B:44:11:3A:BA,uni,,-19.916681,-43.934493,False,2025-06-11T21:55:57.826102Z
783,contador,00:1B:44:11:3A:BA,uni,,-23.55052,-46.633308,False,2025-06-11T21:55:57.830681Z
784,contador,00:1B:44:11:3A:B7,uni,,-22.906847,-43.172896,False,2025-06-11T21:55:57.833900Z
785,contador,00:1B:44:11:3A:B7,uni,,-23.55052,-46.633308,True,2025-06-11T21:55:57.837254Z
786,contador,00:1B:44:11:3A:B8,uni,,-15.794229,-47.882166,False,2025-06-11T21:55:57.842858Z
787,contador,00:1B:44:11:3A:B9,uni,,-15.794229,-47.882166,False,2025-06-11T21:55:57.846764Z
788,contador,00:1B:44:11:3A:B9,uni,,-15.794229,-47.882166,True,2025-06-11T21:55:57.850100Z
789,contador,00:1B:44:11:3A:B7,uni,,-15.794229,-47.882166,True,2025-06-11T21:55:57.853456Z
790,contador,00:1B:44:11:3A:B8,uni,,-22.906847,-43.172896,False,2025-06-11T21:55:57.858332Z
791,contador,00:1B:44:11:3A:B7,uni,,-22.906847,-43.172896,False,2025-06-11T21:55:57.862275Z
792,contador,00:1B:44:11:3A:B7,uni,,-15.794229,-47.882166,False,2025-06-11T21:55:57.865655Z
793,contador,00:1B:44:11:3A:B9,uni,,-15.794229,-47.882166,False,2025-06-11T21:55:57.869126Z
794,contador,00:1B:44:11:3A:B9,uni,,-19.916681,-43.934493,True,2025-06-11T21:55:57.872663Z
795,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,False,2025-06-11T21:55:57.878028Z
796,contador,00:1B:44:11:3A:B7,uni,,-23.55052,-46.633308,True,2025-06-11T21:55:57.881382Z
797,contador,00:1B:44:11:3A:B7,uni,,-23.55052,-46.633308,False,2025-06-11T21:55:57.884775Z
798,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,True,2025-06-11T21:55:57.887961Z
799,contador,00:1B:44:11:3A:B9,uni,,-15.794229,-47.882166,False,2025-06-11T21:55:57.893285Z
800,contador,00:1B:44:11:3A:B8,uni,,-15.794229,-47.882166,True,2025-06-11T21:55:57.897734Z
801,contador,00:1B:44:11:3A:BA,uni,,-23.55052,-46.633308,True,2025-06-11T21:55:57.946315Z
802,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,True,2025-06-11T21:55:57.950297Z
803,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,True,2025-06-11T21:55:57.953831Z
804,contador,00:1B:44:11:3A:BA,uni,,-23.55052,-46.633308,True,2025-06-11T21:55:57.966198Z
805,contador,00:1B:44:11:3A:B9,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:15.894258Z
806,contador,00:1B:44:11:3A:B7,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:15.910201Z
807,contador,00:1B:44:11:3A:BA,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:15.913615Z
808,contador,00:1B:44:11:3A:B9,uni,,-19.916681,-43.934493,False,2025-06-11T22:41:15.918077Z
809,contador,00:1B:44:11:3A:B7,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:15.922355Z
810,contador,00:1B:44:11:3A:B8,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:15.926166Z
811,contador,00:1B:44:11:3A:BA,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:15.929538Z
812,contador,00:1B:44:11:3A:B8,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:15.933017Z
813,contador,00:1B:44:11:3A:B7,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:15.938898Z
814,contador,00:1B:44:11:3A:B7,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:15.943134Z
815,contador,00:1B:44:11:3A:B7,uni,,-15.794229,-47.882166,False,2025-06-11T22:41:15.949970Z
816,contador,00:1B:44:11:3A:BA,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:15.958728Z
817,contador,00:1B:44:11:3A:B7,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:15.963579Z
818,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:15.969897Z
819,contador,00:1B:44:11:3A:B7,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:15.974075Z
820,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:15.978368Z
821,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:15.983923Z
822,contador,00:1B:44:11:3A:BA,uni,,-15.794229,-47.882166,False,2025-06-11T22:41:15.993560Z
823,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:15.997398Z
824,contador,00:1B:44:11:3A:B9,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:16.003463Z
825,contador,00:1B:44:11:3A:B9,uni,,-15.794229,-47.882166,False,2025-06-11T22:41:16.007954Z
826,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.011983Z
827,contador,00:1B:44:11:3A:B9,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:16.019087Z
828,contador,00:1B:44:11:3A:B8,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.027462Z
829,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.034079Z
830,contador,00:1B:44:11:3A:B8,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:16.041053Z
831,contador,00:1B:44:11:3A:BA,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.046285Z
832,contador,00:1B:44:11:3A:B9,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.055080Z
833,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.059293Z
834,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,False,2025-06-11T22:41:16.064462Z
835,contador,00:1B:44:11:3A:BA,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:16.071687Z
836,contador,00:1B:44:11:3A:B7,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:16.076374Z
837,contador,00:1B:44:11:3A:BA,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.080692Z
838,contador,00:1B:44:11:3A:BA,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.086809Z
839,contador,00:1B:44:11:3A:BA,uni,,-15.794229,-47.882166,False,2025-06-11T22:41:16.090381Z
840,contador,00:1B:44:11:3A:B9,uni,,-15.794229,-47.882166,False,2025-06-11T22:41:16.094919Z
841,contador,00:1B:44:11:3A:B9,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:16.100194Z
842,contador,00:1B:44:11:3A:B7,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.105474Z
843,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.109604Z
844,contador,00:1B:44:11:3A:BA,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.113675Z
845,contador,00:1B:44:11:3A:B8,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:16.118971Z
846,contador,00:1B:44:11:3A:B9,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.123829Z
847,contador,00:1B:44:11:3A:B7,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.129336Z
848,contador,00:1B:44:11:3A:B8,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:16.135368Z
849,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,False,2025-06-11T22:41:16.140226Z
850,contador,00:1B:44:11:3A:B7,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:16.145182Z
851,contador,00:1B:44:11:3A:B7,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.153327Z
852,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.161238Z
853,contador,00:1B:44:11:3A:B9,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:16.168925Z
854,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.173857Z
855,contador,00:1B:44:11:3A:B7,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.178090Z
856,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,False,2025-06-11T22:41:16.181753Z
857,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.187881Z
858,contador,00:1B:44:11:3A:BA,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.191752Z
859,contador,00:1B:44:11:3A:B8,uni,,-15.794229,-47.882166,False,2025-06-11T22:41:16.195339Z
860,contador,00:1B:44:11:3A:B9,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.198856Z
861,contador,00:1B:44:11:3A:B9,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.204782Z
862,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.208220Z
863,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.211873Z
864,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.214848Z
865,contador,00:1B:44:11:3A:B8,uni,,-15.794229,-47.882166,False,2025-06-11T22:41:16.220473Z
866,contador,00:1B:44:11:3A:BA,uni,,-15.794229,-47.882166,False,2025-06-11T22:41:16.224341Z
867,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,False,2025-06-11T22:41:16.227595Z
868,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,False,2025-06-11T22:41:16.231292Z
869,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.238035Z
870,contador,00:1B:44:11:3A:B8,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:16.242672Z
871,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.246960Z
872,contador,00:1B:44:11:3A:B8,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:16.253732Z
873,contador,00:1B:44:11:3A:BA,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.257196Z
874,contador,00:1B:44:11:3A:BA,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:16.260405Z
875,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.263594Z
876,contador,00:1B:44:11:3A:B7,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.269718Z
877,contador,00:1B:44:11:3A:B7,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:16.276128Z
878,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.280435Z
879,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.285594Z
880,contador,00:1B:44:11:3A:B9,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.289328Z
881,contador,00:1B:44:11:3A:B9,uni,,-15.794229,-47.882166,False,2025-06-11T22:41:16.294519Z
882,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.297993Z
883,contador,00:1B:44:11:3A:BA,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.304130Z
884,contador,00:1B:44:11:3A:BA,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:16.308379Z
885,contador,00:1B:44:11:3A:B9,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:16.312476Z
886,contador,00:1B:44:11:3A:B7,uni,,-19.916681,-43.934493,False,2025-06-11T22:41:16.317504Z
887,contador,00:1B:44:11:3A:B7,uni,,-15.794229,-47.882166,False,2025-06-11T22:41:16.322201Z
888,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.325744Z
889,contador,00:1B:44:11:3A:B9,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.329349Z
890,contador,00:1B:44:11:3A:B9,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.333778Z
891,contador,00:1B:44:11:3A:BA,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.338290Z
892,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.343139Z
893,contador,00:1B:44:11:3A:B9,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:16.346376Z
894,contador,00:1B:44:11:3A:B9,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:16.352810Z
895,contador,00:1B:44:11:3A:B7,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.359954Z
896,contador,00:1B:44:11:3A:BA,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.365002Z
897,contador,00:1B:44:11:3A:B7,uni,,-15.794229,-47.882166,False,2025-06-11T22:41:16.371619Z
898,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,False,2025-06-11T22:41:16.375912Z
899,contador,00:1B:44:11:3A:B8,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.379725Z
900,contador,00:1B:44:11:3A:BA,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.385266Z
901,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.389179Z
902,contador,00:1B:44:11:3A:B8,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:16.393033Z
903,contador,00:1B:44:11:3A:B7,uni,,-19.916681,-43.934493,False,2025-06-11T22:41:16.396490Z
904,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.402142Z
905,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.405825Z
906,contador,00:1B:44:11:3A:B7,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.409695Z
907,contador,00:1B:44:11:3A:B7,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:16.413380Z
908,contador,00:1B:44:11:3A:BA,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.418414Z
909,contador,00:1B:44:11:3A:B8,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:16.421964Z
910,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,False,2025-06-11T22:41:16.425453Z
911,contador,00:1B:44:11:3A:BA,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.428631Z
912,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.431554Z
913,contador,00:1B:44:11:3A:B7,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.437412Z
914,contador,00:1B:44:11:3A:B9,uni,,-19.916681,-43.934493,False,2025-06-11T22:41:16.444079Z
915,contador,00:1B:44:11:3A:B7,uni,,-19.916681,-43.934493,False,2025-06-11T22:41:16.450660Z
916,contador,00:1B:44:11:3A:BA,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:16.455532Z
917,contador,00:1B:44:11:3A:B7,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.460068Z
918,contador,00:1B:44:11:3A:BA,uni,,-19.916681,-43.934493,False,2025-06-11T22:41:16.463730Z
919,contador,00:1B:44:11:3A:B8,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:16.469173Z
920,contador,00:1B:44:11:3A:BA,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.472982Z
921,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.477491Z
922,contador,00:1B:44:11:3A:BA,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.480944Z
923,contador,00:1B:44:11:3A:B9,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:16.486665Z
924,contador,00:1B:44:11:3A:BA,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.490915Z
925,contador,00:1B:44:11:3A:B8,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.494149Z
926,contador,00:1B:44:11:3A:BA,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.497606Z
927,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.503705Z
928,contador,00:1B:44:11:3A:B9,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:16.508289Z
929,contador,00:1B:44:11:3A:B9,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.512713Z
930,contador,00:1B:44:11:3A:B8,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.519350Z
931,contador,00:1B:44:11:3A:BA,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.524036Z
932,contador,00:1B:44:11:3A:BA,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.527978Z
933,contador,00:1B:44:11:3A:B7,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:16.531614Z
934,contador,00:1B:44:11:3A:B7,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.537468Z
935,contador,00:1B:44:11:3A:B7,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.541888Z
936,contador,00:1B:44:11:3A:BA,uni,,-15.794229,-47.882166,False,2025-06-11T22:41:16.552193Z
937,contador,00:1B:44:11:3A:B9,uni,,-19.916681,-43.934493,False,2025-06-11T22:41:16.556682Z
938,contador,00:1B:44:11:3A:B9,uni,,-15.794229,-47.882166,False,2025-06-11T22:41:16.561174Z
939,contador,00:1B:44:11:3A:B7,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.564758Z
940,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.570746Z
941,contador,00:1B:44:11:3A:B7,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.574384Z
942,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.577820Z
943,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.580905Z
944,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.586876Z
945,contador,00:1B:44:11:3A:B7,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:16.590868Z
946,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.594214Z
947,contador,00:1B:44:11:3A:B8,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:16.597407Z
948,contador,00:1B:44:11:3A:BA,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.603692Z
949,contador,00:1B:44:11:3A:BA,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.607205Z
950,contador,00:1B:44:11:3A:B9,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.610612Z
951,contador,00:1B:44:11:3A:B9,uni,,-15.794229,-47.882166,False,2025-06-11T22:41:16.613783Z
952,contador,00:1B:44:11:3A:BA,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.619749Z
953,contador,00:1B:44:11:3A:BA,uni,,-15.794229,-47.882166,False,2025-06-11T22:41:16.623286Z
954,contador,00:1B:44:11:3A:BA,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:16.626734Z
955,contador,00:1B:44:11:3A:BA,uni,,-19.916681,-43.934493,False,2025-06-11T22:41:16.629891Z
956,contador,00:1B:44:11:3A:B8,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.636094Z
957,contador,00:1B:44:11:3A:BA,uni,,-15.794229,-47.882166,False,2025-06-11T22:41:16.639902Z
958,contador,00:1B:44:11:3A:BA,uni,,-15.794229,-47.882166,False,2025-06-11T22:41:16.643338Z
959,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.647433Z
960,contador,00:1B:44:11:3A:BA,uni,,-19.916681,-43.934493,False,2025-06-11T22:41:16.653358Z
961,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.656801Z
962,contador,00:1B:44:11:3A:B8,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:16.660281Z
963,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.663577Z
964,contador,00:1B:44:11:3A:B9,uni,,-19.916681,-43.934493,False,2025-06-11T22:41:16.670521Z
965,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.674199Z
966,contador,00:1B:44:11:3A:B7,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.677876Z
967,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,False,2025-06-11T22:41:16.680941Z
968,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,True,2025-06-11T22:41:16.686449Z
969,contador,00:1B:44:11:3A:B9,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.690650Z
970,contador,00:1B:44:11:3A:B7,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.693925Z
971,contador,00:1B:44:11:3A:B9,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.697263Z
972,contador,00:1B:44:11:3A:B8,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:16.703377Z
973,contador,00:1B:44:11:3A:BA,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:16.707789Z
974,contador,00:1B:44:11:3A:B8,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.713338Z
975,contador,00:1B:44:11:3A:B8,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.720020Z
976,contador,00:1B:44:11:3A:BA,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.724497Z
977,contador,00:1B:44:11:3A:B7,uni,,-15.794229,-47.882166,True,2025-06-11T22:41:16.728934Z
978,contador,00:1B:44:11:3A:B9,uni,,-19.916681,-43.934493,True,2025-06-11T22:41:16.732888Z
979,contador,00:1B:44:11:3A:B9,uni,,-22.906847,-43.172896,False,2025-06-11T22:41:16.738316Z
980,contador,00:1B:44:11:3A:B9,uni,,-23.55052,-46.633308,False,2025-06-11T22:41:16.742369Z
981,contador,00:1B:44:11:3A:BA,uni,,-22.906847,-43.172896,True,2025-06-11T22:41:16.747319Z
